ID,Inches,Price,ram_gb,weight_kg,touchscreen,ips_panel,cpu_ghz,cpu_gen,ssd_gb,hdd_gb,flash_gb,gpu_tier,ppi,total_storage_gb,has_ssd,has_hdd,has_dedicated_gpu,cpu_tier_score,ram_log2,log_price,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,cpu_brand_AMD,cpu_brand_Intel,cpu_brand_Other,cpu_tier_Atom,cpu_tier_Celeron,cpu_tier_Other,cpu_tier_Pentium,cpu_tier_Ryzen,cpu_tier_Xeon,cpu_tier_i3,cpu_tier_i5,cpu_tier_i7,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_Nvidia,os_Linux,os_NoOS,os_Win10,os_WinOther,os_macOS
385,14.0,121584.96,8,1.13,0,1,2.7,7,512,0,0,0,209.8006828649808,512,1,0,0,6,3.0,11.708376781321808,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
386,13.3,29250.72,4,1.5,0,1,2.4,7,128,0,0,0,165.6321180513006,128,1,0,0,4,2.0,10.283693654349953,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
387,15.6,72940.31999999999,8,2.23,0,0,2.6,6,0,500,0,3,141.21199808219862,500,0,1,1,5,3.0,11.197410561265002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
388,15.6,113752.8,8,2.0,0,1,2.7,6,256,0,0,3,141.21199808219862,256,1,0,1,6,3.0,11.641791742848616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
389,14.0,133679.52,16,1.42,1,0,2.7,7,512,0,0,0,209.8006828649808,512,1,0,0,6,4.0,11.803208053148005,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
390,17.3,55357.92,8,3.0,0,0,2.8,7,0,1024,0,2,127.33567457123111,1024,0,1,1,6,3.0,10.921593081430734,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
391,17.3,84768.48,16,3.0,0,0,2.8,7,256,1024,0,2,127.33567457123111,1280,1,1,1,6,4.0,11.347690851338031,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
392,15.6,36975.7872,12,2.2,0,1,1.6,8,0,1024,0,2,100.45466986113651,1024,0,1,1,5,3.584962500721156,10.518045621772615,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
393,17.3,71874.72,8,2.7,0,0,2.8,7,256,0,0,2,127.33567457123111,256,1,0,1,6,3.0,11.182693795440782,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
394,15.6,41498.1936,8,2.33,0,0,2.7,7,256,0,0,1,141.21199808219862,256,1,0,1,6,3.0,10.633429274704698,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
395,15.6,26586.72,4,1.91,0,0,2.5,0,256,0,0,1,141.21199808219862,256,1,0,1,3,2.0,10.188204734039374,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
396,15.6,65510.9568,8,2.1,0,1,1.8,8,256,0,0,2,141.21199808219862,256,1,0,1,6,3.0,11.089987951528633,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
397,14.0,49976.64,8,1.9,0,1,2.5,7,256,0,0,0,157.3505121487356,256,1,0,0,5,3.0,10.819330984386541,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
398,15.6,144495.36,8,1.78,1,0,2.8,7,256,0,0,3,282.42399616439724,256,1,0,1,6,3.0,11.881009595905924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
399,14.0,139860.0,16,1.13,0,1,2.7,7,1024,0,0,0,209.8006828649808,1024,1,0,0,6,4.0,11.848404351239447,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
400,15.6,16303.68,4,2.2,0,0,1.1,0,0,1024,0,0,100.45466986113651,1024,0,1,0,1,2.0,9.699207462149198,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
401,17.3,81465.12,16,2.9,0,0,2.8,7,256,1024,0,2,127.33567457123111,1280,1,1,1,6,4.0,11.307942507277987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
402,15.6,60978.96,8,2.1,0,1,1.6,8,256,1024,0,2,141.21199808219862,1280,1,1,1,5,3.0,11.018300564589259,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
403,15.6,46833.12,8,2.5,0,0,2.8,7,256,0,0,2,141.21199808219862,256,1,0,1,6,3.0,10.754367276099781,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
404,17.3,119826.72,16,2.8,0,0,2.8,7,256,1024,0,3,127.33567457123111,1280,1,1,1,6,4.0,11.693810323540696,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
405,14.0,99793.44,8,1.1,0,0,2.7,7,512,0,0,0,157.3505121487356,512,1,0,0,6,3.0,11.51086774932477,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
406,13.3,93080.16,16,1.2,0,0,2.5,6,512,0,0,0,165.6321180513006,512,1,0,0,6,4.0,11.44122707973651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
407,14.0,89510.4,8,1.36,0,0,2.8,7,512,0,0,0,157.3505121487356,512,1,0,0,6,3.0,11.402121270453206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
408,15.6,21791.52,4,2.2,0,0,2.5,6,0,500,0,0,141.21199808219862,500,0,1,0,4,2.0,9.989322070632241,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
409,11.6,16221.096,2,1.15,0,0,1.1,0,0,0,32,0,135.0942111925629,32,0,0,0,1,1.0,9.694129542502065,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
410,15.6,102564.0,8,2.67,0,0,2.8,7,512,0,0,3,141.21199808219862,512,1,0,1,6,3.0,11.538252022916238,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
411,14.0,103523.04,8,1.7,0,1,2.8,7,512,0,0,1,209.8006828649808,512,1,0,1,6,3.0,11.547559135248338,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
412,15.6,24988.32,4,2.1,0,0,2.5,6,0,1024,0,1,141.21199808219862,1024,0,1,1,4,2.0,10.126203812574422,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
413,13.3,42038.4528,8,1.6,1,1,2.5,6,256,0,0,0,165.6321180513006,256,1,0,0,6,3.0,10.646363808731104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
414,13.3,49443.84,8,1.27,1,1,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,10.808612983780158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
415,15.6,31909.392,4,2.3,0,0,2.5,7,256,0,0,1,141.21199808219862,256,1,0,1,5,2.0,10.370687003747133,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
416,13.3,36709.92,4,1.65,0,0,2.5,6,128,0,0,0,117.82653006268643,128,1,0,0,4,2.0,10.510829537468052,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
417,14.0,79920.0,8,1.43,0,0,2.5,6,256,0,0,0,157.3505121487356,256,1,0,0,6,3.0,11.288793925756666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
418,15.6,28768.536,8,2.14,0,0,2.5,7,0,1024,0,0,100.45466986113651,1024,0,1,0,5,3.0,10.267072328504518,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
419,14.0,64755.44640000001,8,1.75,0,1,1.8,8,256,0,0,2,157.3505121487356,256,1,0,1,6,3.0,11.078388532907343,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
420,15.6,101178.72,16,2.0,1,1,2.8,7,512,0,0,2,282.42399616439724,512,1,0,1,6,4.0,11.524653620496773,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
421,12.3,23922.72,6,1.4,0,1,1.1,0,0,0,64,0,267.3384360344031,64,0,0,0,1,2.584962500721156,10.082625714367484,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
422,15.6,76030.56,8,2.31,0,0,2.9,7,256,0,0,0,141.21199808219862,256,1,0,0,6,3.0,11.23890379622848,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
423,15.6,31808.16,8,2.3,0,0,2.4,7,0,1024,0,1,141.21199808219862,1024,0,1,1,4,3.0,10.367509577604206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
424,17.3,149130.72,16,4.42,0,1,2.9,7,256,1024,0,3,169.78089942830815,1280,1,1,1,6,4.0,11.91258522125164,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
425,15.6,61751.52,8,2.62,0,1,2.8,7,128,1024,0,2,141.21199808219862,1152,1,1,1,6,3.0,11.030890063374128,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
426,15.6,60867.072,8,2.02,0,0,1.8,8,256,2048,0,1,141.21199808219862,2304,1,1,1,6,3.0,11.016464046926865,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
427,14.0,58554.72,8,1.6,0,0,2.8,7,256,0,0,0,157.3505121487356,256,1,0,0,6,3.0,10.977734058532482,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
428,17.3,106506.72,12,3.35,0,0,2.8,7,256,1024,0,3,127.33567457123111,1280,1,1,1,6,3.584962500721156,11.57597274976738,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
429,11.6,15930.72,4,1.16,1,1,1.1,0,32,0,0,0,189.90579052433606,32,1,0,0,1,2.0,9.676067369454655,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
430,11.6,14332.32,4,1.15,0,0,1.6,0,0,0,16,0,135.0942111925629,16,0,0,0,1,2.0,9.570342175774599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
431,13.3,53812.8,8,1.4,0,1,2.7,7,256,0,0,0,165.6321180513006,256,1,0,0,6,3.0,10.893285218834153,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
432,14.0,31914.72,4,1.7,0,1,2.7,7,128,0,0,0,157.3505121487356,128,1,0,0,4,2.0,10.370853957360486,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
433,15.6,130269.6,16,2.3,0,1,2.8,7,512,0,0,1,282.42399616439724,512,1,0,1,6,4.0,11.777369104499687,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
434,15.6,130482.72,16,2.5,0,0,2.9,7,512,0,0,3,141.21199808219862,512,1,0,1,6,4.0,11.779003747004984,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
435,17.3,90309.6,8,3.2,0,0,3.2,0,256,1024,0,2,127.33567457123111,1280,1,1,1,5,3.0,11.4110101190053,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
436,15.6,18488.16,4,2.1,0,0,1.6,0,0,500,0,0,100.45466986113651,500,0,1,0,1,2.0,9.824939893387057,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
437,12.3,117162.72,16,1.1,1,0,1.3,0,512,0,0,0,234.50740003017813,512,1,0,0,6,4.0,11.671327551888611,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
438,14.0,126912.96,24,1.32,0,0,2.7,7,512,0,0,0,209.8006828649808,512,1,0,0,6,4.584962500721156,11.751264655532276,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
439,15.6,29783.52,4,2.0,0,0,2.5,7,256,0,0,0,141.21199808219862,256,1,0,0,5,2.0,10.301744074438556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
440,17.3,27652.32,8,2.8,0,0,2.5,0,0,1024,0,1,106.11306214269258,1024,0,1,1,3,3.0,10.227501072075105,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
441,15.6,39906.72,4,2.2,0,0,1.6,8,256,0,0,1,141.21199808219862,256,1,0,1,5,2.0,10.594325067871669,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
442,12.5,76137.12,8,1.36,0,1,2.5,7,256,0,0,0,176.23257360658386,256,1,0,0,5,3.0,11.240304338273628,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
443,15.6,18594.72,4,2.2,0,0,1.1,0,128,0,0,0,141.21199808219862,128,1,0,0,2,2.0,9.830686725695612,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
444,15.6,58554.72,8,2.2,0,1,2.8,7,128,1024,0,2,141.21199808219862,1152,1,1,1,6,3.0,10.977734058532482,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
445,14.0,62817.12,8,1.64,0,0,2.8,7,256,0,0,1,157.3505121487356,256,1,0,1,5,3.0,11.04799884586991,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
446,15.6,23539.104,4,2.4,0,0,2.5,7,0,500,0,0,100.45466986113651,500,0,1,0,5,2.0,10.066460798816403,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
447,15.6,106187.04,8,2.23,0,0,2.5,1,0,1024,64,3,141.21199808219862,1088,0,1,1,7,3.0,11.572966763745677,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
448,15.6,54757.9872,8,2.2,0,0,2.5,7,256,0,0,2,141.21199808219862,256,1,0,1,5,3.0,10.910696783979338,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
449,13.5,137941.91999999998,16,1.25,1,0,2.5,7,512,0,0,0,200.84255993695703,512,1,0,0,6,4.0,11.834595255385269,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
450,15.6,31381.92,8,1.91,0,0,2.5,7,128,0,0,0,100.45466986113651,128,1,0,0,5,3.0,10.354019074857808,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
451,15.6,105228.0,16,2.17,0,1,2.7,6,256,0,0,3,141.21199808219862,256,1,0,1,6,4.0,11.563894206696261,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
452,15.6,81731.52,8,2.31,0,1,2.9,7,512,0,0,0,141.21199808219862,512,1,0,0,6,3.0,11.311207243266212,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
453,14.0,71661.59999999999,8,1.65,0,0,2.5,7,256,0,0,0,157.3505121487356,256,1,0,0,5,3.0,11.17972427264563,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
454,15.6,52161.12,8,2.36,0,0,1.8,8,128,1024,0,1,141.21199808219862,1152,1,1,1,6,3.0,10.862111839946362,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
455,11.6,25521.12,4,1.47,1,0,1.6,0,0,500,0,0,135.0942111925629,500,0,1,0,2,2.0,10.147300806108744,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
456,17.3,109010.88,8,4.42,0,1,2.7,7,0,1024,0,2,127.33567457123111,1024,0,1,1,6,3.0,11.5992121460979,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
457,13.5,52693.92,4,1.252,1,0,2.2,0,128,0,0,0,200.84255993695703,128,1,0,0,3,2.0,10.87227433519628,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
458,13.5,95850.72,8,1.25,1,0,2.5,7,256,0,0,0,200.84255993695703,256,1,0,0,6,3.0,11.470557693018055,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
459,17.3,34093.872,8,2.5,0,0,2.5,6,256,0,0,0,106.11306214269258,256,1,0,0,4,3.0,10.436902270731546,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
460,15.6,28984.32,4,2.23,0,0,2.5,6,0,1024,0,1,141.21199808219862,1024,0,1,1,4,2.0,10.274544773906094,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
461,11.6,23176.8,4,1.4,0,0,1.6,0,128,0,0,0,135.0942111925629,128,1,0,0,1,2.0,10.0509502029849,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
462,15.6,39906.72,8,2.37,0,0,2.5,7,0,1024,0,0,141.21199808219862,1024,0,1,0,5,3.0,10.594325067871669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
463,14.0,42570.72,8,1.5,0,1,2.7,7,512,0,0,1,157.3505121487356,512,1,0,1,6,3.0,10.65894546204638,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
464,15.6,111355.2,8,2.67,0,0,2.9,7,256,0,0,3,141.21199808219862,256,1,0,1,6,3.0,11.620489351422806,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
465,15.6,16197.12,4,2.0,0,0,1.1,0,0,500,0,0,100.45466986113651,500,0,1,0,2,2.0,9.692650465103508,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
466,15.6,24988.32,4,2.2,0,0,2.5,6,0,500,0,1,100.45466986113651,500,0,1,1,4,2.0,10.126203812574422,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
467,15.6,40439.52,8,2.02,0,0,1.6,8,0,2048,0,1,141.21199808219862,2048,0,1,1,5,3.0,10.607587531607622,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
468,17.3,90522.72,12,3.78,0,1,2.8,7,0,1024,0,2,127.33567457123111,1024,0,1,1,6,3.584962500721156,11.413367194793471,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
469,14.0,98994.24,12,1.4,0,1,2.6,6,256,0,0,0,209.8006828649808,256,1,0,0,6,3.584962500721156,11.502827047152728,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
470,13.3,106506.72,8,1.29,1,1,1.8,8,512,0,0,0,331.2642361026012,512,1,0,0,6,3.0,11.57597274976738,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
