Inches,Ram,Weight,Price,Company_cat_encoded,CPU_GHz,CPU_TE,GPU_TE,Memory_TE,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,ScreenResolution_combo_encoded
0.4087716575222072,8,2.13,40908.384,63193.75578181818,1.8,64262.525709622234,48134.02921585704,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,1.91,23389.92,56891.044221897806,2.0,26812.508832232565,55998.36602426531,37791.85906234526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.0,31232.203200000004,58830.14387848101,2.5,48935.96708003235,60801.45417223769,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
1.6011210104026858,16,2.43,130482.72,92116.22613333333,2.8,93794.4464721478,117833.44440843575,65776.92571873683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.0,22111.2,58830.14387848101,2.0,26812.508832232565,55998.36602426531,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61619.93206153846
1.6011210104026858,16,2.8,69210.72,63193.75578181818,1.8,64262.525709622234,47566.1581866405,65776.92571873683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-0.713439498130007,8,1.7,46833.119999999995,63193.75578181818,1.6,50350.86078144627,64207.6342965589,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-0.713439498130007,8,1.7,31914.72,57882.5632,2.7,53186.334245230406,60801.45417223769,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72203.31164977867
-0.713439498130007,8,1.4,50136.48,58830.14387848101,1.6,50350.86078144627,64207.6342965589,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,1.86,36763.2,56891.044221897806,2.5,48935.96708003235,60801.45417223769,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,16,1.8,105654.24,58830.14387848101,2.8,93794.4464721478,68728.12900714474,99141.83329946118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,1.86,23373.4032,56891.044221897806,2.0,26812.508832232565,48134.02921585704,33456.12042551855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
-0.713439498130007,4,1.44,12201.12,56891.044221897806,1.6,29556.576275886844,23488.260941383043,51028.82531182522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
0.4087716575222072,4,1.9,29250.72,57882.5632,2.5,48935.96708003235,60801.45417223769,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
1.6011210104026858,12,3.0,50562.72,58830.14387848101,2.8,93794.4464721478,68728.12900714474,35918.831498455475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61619.93206153846
-1.064130484271324,4,1.252,58021.92,85903.788,2.5,48935.96708003235,60801.45417223769,37791.85906234526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65019.93713012713
-1.2044068787278503,8,1.4,50882.4,63193.75578181818,1.8,64262.525709622234,47566.1581866405,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,8,2.2,46353.6,63193.75578181818,1.8,64262.525709622234,47566.1581866405,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
1.6011210104026858,8,2.7,58341.6,92116.22613333333,2.5,58615.739630828444,64118.39617803931,67491.65823680011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-0.713439498130007,8,2.1,20725.92,33394.615968932034,2.0,26812.508832232565,55998.36602426531,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
0.4087716575222072,8,2.2,50562.72,58830.14387848101,2.8,93794.4464721478,64118.39617803931,35918.831498455475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,2.2,27652.32,57882.5632,2.5,48935.96708003235,60801.45417223769,49714.13554073525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,2.02,45554.4,63193.75578181818,1.8,64262.525709622234,64207.6342965589,67491.65823680011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.2,28238.4,33394.615968932034,2.7,53186.334245230406,54874.02062110847,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
1.6011210104026858,8,2.5,52054.56,56891.044221897806,1.6,50350.86078144627,58244.7766951036,67491.65823680011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,1.88,58403.4048,63193.75578181818,1.6,50350.86078144627,64207.6342965589,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
-2.116203442695275,8,0.92,80452.8,83340.49988571428,1.3,62548.03403334433,66716.37510621715,99141.83329946118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61516.47216016383
-0.713439498130007,8,1.63,45820.8,56891.044221897806,1.6,50350.86078144627,60801.45417223769,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.2,21258.72,57882.5632,2.5,51810.300055561696,54846.38259322309,37791.85906234526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.1,21045.6,33394.615968932034,3.0,49496.09800360738,49403.69434060654,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
0.4087716575222072,16,2.65,71874.72,63193.75578181818,2.8,93794.4464721478,68728.12900714474,67491.65823680011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,8,1.83,37242.72,56891.044221897806,1.8,64262.525709622234,55353.063832449305,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,8,1.96,31914.1872,56891.044221897806,2.5,48935.96708003235,60801.45417223769,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,16,2.2,77202.72,58830.14387848101,2.8,93794.4464721478,94677.059256203,67491.65823680011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
-1.2044068787278503,8,1.21,87858.72,63193.75578181818,1.8,64262.525709622234,64207.6342965589,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,8,2.45,37242.72,58830.14387848101,3.0,56926.03644744125,56926.03644744125,35918.831498455475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,2.2,36709.92,33394.615968932034,1.8,64262.525709622234,57159.22248918598,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-1.2044068787278503,16,1.49,63776.16,56891.044221897806,1.8,64262.525709622234,64207.6342965589,99141.83329946118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,2.65,63669.6,63193.75578181818,2.5,58615.739630828444,94677.059256203,65501.763413592234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
